id,From_country,To_country,Points,Round,Voting_Method,Host_Nation,OOA,Average_Points,VBlocs1_FC,VBlocs2_FC,VBlocs1_TC,VBlocs2_TC,ComVBlocs1,ComVBlocs2,FC_LANGFAM,TC_LANGFAM,ComLANGFAM,Neighbours,TC_NumNeigh,FC_NonCOB,FC_NonCitzens,FC_COB,FC_Citizens,FC_Population,METRIC_COB,METRIC_Citizens,METRIC_COBCit,FC_GDP_mil,TC_GDP_mil,GDP_PROP,FC_CAP_LAT,FC_CAP_LON,TC_CAP_LAT,TC_CAP_LON,CAP_DIST_km,TC_PerfType,TC_SingerGender,FC_SONGLANG,TC_SONGLANG,ComSONGLAN,danceability,energy,key,loudiness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1393,Croatia,Serbia,2,f,J,n,15,10.9230769230769,1,2,1,2,y,y,Slavic,Slavic,y,y,6,NA,NA,NA,4147382,4190669,NA,NA,NA,50425.33,37745.11,1.3359433844543,45.815,15.9819,44.7866,20.4489,367.55416882473,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,Croatia,Serbia,12,f,T,n,15,10.9230769230769,1,2,1,2,y,y,Slavic,Slavic,y,y,6,NA,NA,NA,4147382,4190669,NA,NA,NA,50425.33,37745.11,1.3359433844543,45.815,15.9819,44.7866,20.4489,367.55416882473,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,F.Y.R. Macedonia,Serbia,7,f,J,n,15,10.0833333333333,9,2,1,2,n,y,Slavic,Slavic,y,y,6,NA,NA,NA,NA,2071278,NA,NA,NA,10899.58,37745.11,0.288768002000789,41.9973,21.428,44.7866,20.4489,320.079762784301,Solo,Female,Macedonian,English,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,F.Y.R. Macedonia,Serbia,12,f,T,n,15,10.0833333333333,9,2,1,2,n,y,Slavic,Slavic,y,y,6,NA,NA,NA,NA,2071278,NA,NA,NA,10899.58,37745.11,0.288768002000789,41.9973,21.428,44.7866,20.4489,320.079762784301,Solo,Female,Macedonian,English,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,F.Y.R. Macedonia,Serbia,12,sf2,J,n,6,10.0833333333333,9,2,1,2,n,y,Slavic,Slavic,y,y,6,NA,NA,NA,NA,2071278,NA,NA,NA,10899.58,37745.11,0.288768002000789,41.9973,21.428,44.7866,20.4489,320.079762784301,Solo,Female,Macedonian,English,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,F.Y.R. Macedonia,Serbia,10,sf2,T,n,6,10.0833333333333,9,2,1,2,n,y,Slavic,Slavic,y,y,6,NA,NA,NA,NA,2071278,NA,NA,NA,10899.58,37745.11,0.288768002000789,41.9973,21.428,44.7866,20.4489,320.079762784301,Solo,Female,Macedonian,English,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,Georgia,Serbia,2,sf2,T,n,6,8,12,1,1,2,n,n,Kartvelian,Slavic,n,n,6,NA,NA,NA,NA,3720400,NA,NA,NA,14332.88,37745.11,0.379728129021216,41.7151,44.8271,44.7866,20.4489,1995.91064664047,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,Germany,Serbia,1,sf2,T,n,6,8,13,2,1,2,n,y,Germanic,Slavic,n,n,6,NA,173293,NA,73523726,82800000,NA,0.018681315364337,NA,3466756.88,37745.11,91.8465168070778,52.52,13.405,44.7866,20.4489,1002.50032448146,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,Italy,Serbia,4,f,T,n,15,3.75,1,3,1,2,y,n,ItalicRomance,Slavic,n,n,6,44266,42264,54758099,55639398,60665551,0.007493247511787,0.008408816842623,0.01590206435441,1849970.46,37745.11,49.01218886367,41.9028,12.4964,44.7866,20.4489,718.152776435184,Solo,Female,Mixed,English,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,Italy,Serbia,5,sf2,J,n,6,3.75,1,3,1,2,y,n,ItalicRomance,Slavic,n,n,6,44266,42264,54758099,55639398,60665551,0.007493247511787,0.008408816842623,0.01590206435441,1849970.46,37745.11,49.01218886367,41.9028,12.4964,44.7866,20.4489,718.152776435184,Solo,Female,Mixed,English,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,Italy,Serbia,6,sf2,T,n,6,3.75,1,3,1,2,y,n,ItalicRomance,Slavic,n,n,6,44266,42264,54758099,55639398,60665551,0.007493247511787,0.008408816842623,0.01590206435441,1849970.46,37745.11,49.01218886367,41.9028,12.4964,44.7866,20.4489,718.152776435184,Solo,Female,Mixed,English,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,Latvia,Serbia,5,sf2,J,n,6,3,17,5,1,2,n,n,Baltic,Slavic,n,n,6,15,10,1710068,1680011,1968957,5.79398892961849E-05,3.4608542772698E-05,9.25484320688829E-05,27677.39,37745.11,0.73327087932715,56.9496,24.1052,44.7866,20.4489,1376.0845502334,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,Montenegro,Serbia,6,f,J,n,15,11.6666666666667,1,2,1,2,y,y,Slavic,Slavic,y,y,6,NA,NA,NA,NA,622218,NA,NA,NA,4173.26,37745.11,0.110564255873145,42.4304,19.2594,44.7866,20.4489,278.943751018297,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,Montenegro,Serbia,12,f,T,n,15,11.6666666666667,1,2,1,2,y,y,Slavic,Slavic,y,y,6,NA,NA,NA,NA,622218,NA,NA,NA,4173.26,37745.11,0.110564255873145,42.4304,19.2594,44.7866,20.4489,278.943751018297,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,Poland,Serbia,1,sf2,J,n,6,5.66666666666667,1,5,1,2,y,n,Slavic,Slavic,y,n,6,NA,NA,NA,37811676,37967209,NA,NA,NA,469508.68,37745.11,12.4389273206516,52.2297,21.0122,44.7866,20.4489,828.667555329376,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,Slovenia,Serbia,5,f,J,n,15,10.3846153846154,1,2,1,2,y,y,Slavic,Slavic,y,n,6,24344,9839,1822985,1956422,2064188,0.100927434567563,0.091299667798749,0.192227102366313,43990.64,37745.11,1.16546593717703,46.0569,14.5058,44.7866,20.4489,484.726557098534,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,Slovenia,Serbia,12,f,T,n,15,10.3846153846154,1,2,1,2,y,y,Slavic,Slavic,y,n,6,24344,9839,1822985,1956422,2064188,0.100927434567563,0.091299667798749,0.192227102366313,43990.64,37745.11,1.16546593717703,46.0569,14.5058,44.7866,20.4489,484.726557098534,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,Slovenia,Serbia,12,sf2,T,n,6,10.3846153846154,1,2,1,2,y,y,Slavic,Slavic,y,n,6,24344,9839,1822985,1956422,2064188,0.100927434567563,0.091299667798749,0.192227102366313,43990.64,37745.11,1.16546593717703,46.0569,14.5058,44.7866,20.4489,484.726557098534,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,Switzerland,Serbia,12,f,T,n,15,10.4545454545455,1,5,1,2,y,n,Germanic,Slavic,n,n,6,64557,71260,5910732,6278459,8327126,0.026716255709955,0.034783593429289,0.061499849139243,659827.24,37745.11,17.481131728057,46.948,7.4474,44.7866,20.4489,1033.63811813226,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,Switzerland,Serbia,3,sf2,J,n,6,10.4545454545455,1,5,1,2,y,n,Germanic,Slavic,n,n,6,64557,71260,5910732,6278459,8327126,0.026716255709955,0.034783593429289,0.061499849139243,659827.24,37745.11,17.481131728057,46.948,7.4474,44.7866,20.4489,1033.63811813226,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,Switzerland,Serbia,12,sf2,T,n,6,10.4545454545455,1,5,1,2,y,n,Germanic,Slavic,n,n,6,64557,71260,5910732,6278459,8327126,0.026716255709955,0.034783593429289,0.061499849139243,659827.24,37745.11,17.481131728057,46.948,7.4474,44.7866,20.4489,1033.63811813226,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,Ukraine,Serbia,3,sf2,J,n,6,6.625,3,1,1,2,n,n,Slavic,Slavic,y,n,6,NA,NA,NA,NA,42590879,NA,NA,NA,93270.48,37745.11,2.47106128449487,50.4501,30.5234,44.7866,20.4489,981.75415703552,Solo,Female,Mixed,English,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,United Kingdom,Serbia,2,f,J,n,15,4,3,1,1,2,n,n,Germanic,Slavic,n,n,6,NA,NA,NA,NA,65383556,NA,NA,NA,2618885.69,37745.11,69.3834430473245,52.5074,-0.1278,44.7866,20.4489,1729.60504169218,Solo,Female,English,English,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,Albania,Slovenia,6,sf2,J,n,11,5.66666666666667,1,3,1,2,y,n,Albanian,Slavic,n,n,4,NA,NA,NA,NA,2886026,NA,NA,NA,11926.86,43990.64,0.271122675187267,41.3275,119.8187,46.0569,14.5058,7811.83618193624,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1417,Albania,Slovenia,1,sf2,T,n,11,5.66666666666667,1,3,1,2,y,n,Albanian,Slavic,n,n,4,NA,NA,NA,NA,2886026,NA,NA,NA,11926.86,43990.64,0.271122675187267,41.3275,119.8187,46.0569,14.5058,7811.83618193624,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1418,Australia,Slovenia,4,sf2,J,n,11,0,1,4,1,2,y,n,Germanic,Slavic,n,n,4,NA,NA,NA,NA,24168303,NA,NA,NA,1204616.44,43990.64,27.3834715748623,-35.4735,149.0124,46.0569,14.5058,16066.4864051021,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1419,Belgium,Slovenia,7,sf2,J,n,11,3.33333333333333,5,1,1,2,n,n,Germanic,Slavic,n,n,4,366,1113,9461830,9977874,11311117,0.000197914115008,0.000834806558144,0.001032720673152,466365.73,43990.64,10.6014763595165,50.8503,4.3517,46.0569,14.5058,917.851182055765,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1420,Bulgaria,Slovenia,1,sf2,J,n,11,6.5,1,3,1,2,y,n,Slavic,Slavic,y,n,4,2432,41,7015969,7075726,7153784,0.0176468454087,0.00052525045479,0.01817209586349,52395.16,43990.64,1.19105246025064,42.6977,23.3219,46.0569,14.5058,793.376261836323,Solo,Female,Mixed,English,0,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1421,F.Y.R. Macedonia,Slovenia,7,sf2,J,n,11,5.18181818181818,9,2,1,2,n,y,Slavic,Slavic,y,n,4,NA,NA,NA,NA,2071278,NA,NA,NA,10899.58,43990.64,0.247770434801585,41.9973,21.428,46.0569,14.5058,713.714513838079,Solo,Female,Macedonian,English,0,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1422,F.Y.R. Macedonia,Slovenia,3,sf2,T,n,11,5.18181818181818,9,2,1,2,n,y,Slavic,Slavic,y,n,4,NA,NA,NA,NA,2071278,NA,NA,NA,10899.58,43990.64,0.247770434801585,41.9973,21.428,46.0569,14.5058,713.714513838079,Solo,Female,Macedonian,English,0,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1423,Ireland,Slovenia,8,sf2,J,n,11,5.16666666666667,1,5,1,2,y,n,Germanic,Slavic,n,n,4,662,201,3926156,4137894,4724720,0.00082898803352,0.00034252061088,0.0011715086444,294053.6,43990.64,6.68445833022661,53.3498,-6.2603,46.0569,14.5058,1690.57100338198,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1424,Italy,Slovenia,6,sf2,J,n,11,5.5,1,3,1,2,y,n,ItalicRomance,Slavic,n,y,4,44266,2564,54758099,55639398,60665551,0.007493247511787,0.000510131705103,0.00800337921689,1849970.46,43990.64,42.0537291569297,41.9028,12.4964,46.0569,14.5058,489.05151574219,Solo,Female,Mixed,English,0,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1425,Latvia,Slovenia,3,sf2,J,n,11,3.8,17,5,1,2,n,n,Baltic,Slavic,n,n,4,15,5,1710068,1680011,1968957,5.79398892961849E-05,1.7304271386349E-05,7.52441606825339E-05,27677.39,43990.64,0.62916543155544,56.9496,24.1052,46.0569,14.5058,1378.48382152688,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1426,Lithuania,Slovenia,1,sf2,J,n,11,4.4,18,6,1,2,n,n,Baltic,Slavic,n,n,4,2,5,2758852,2869876,2888558,1.54194871478575E-05,0.000267637297934,0.000283056785082,42738.88,43990.64,0.971544855905711,54.6872,253,46.0569,14.5058,7546.74935970799,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1427,Serbia,Slovenia,6,sf2,J,n,11,7,1,2,1,2,y,y,Slavic,Slavic,y,n,4,NA,NA,NA,NA,7076372,NA,NA,NA,37745.11,43990.64,0.858025934607907,44.7866,20.4489,46.0569,14.5058,484.726557098534,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1428,Serbia,Slovenia,4,sf2,T,n,11,7,1,2,1,2,y,y,Slavic,Slavic,y,n,4,NA,NA,NA,NA,7076372,NA,NA,NA,37745.11,43990.64,0.858025934607907,44.7866,20.4489,46.0569,14.5058,484.726557098534,Solo,Female,English,English,1,0.524,0.799,0,-3.06,1,0.0404,0.0792,0,0.339,0.272,144.985,177982,4
1429,Albania,Spain,6,f,J,n,19,7,1,3,1,3,y,y,Albanian,ItalicRomance,n,n,1,NA,NA,NA,NA,2886026,NA,NA,NA,11926.86,1232088.19,0.009680199921403,41.3275,119.8187,40.4168,-3.7038,9289.96589474042,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1430,Armenia,Spain,3,f,J,n,19,3.33333333333333,1,1,1,3,y,n,Armenian,ItalicRomance,n,n,1,NA,NA,NA,NA,2998577,NA,NA,NA,10547.33,1232088.19,0.008560531693758,40.1792,44.4991,40.4168,-3.7038,4035.67194649155,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1431,Australia,Spain,5,f,J,n,19,0,1,4,1,3,y,n,Germanic,ItalicRomance,n,n,1,NA,NA,NA,NA,24168303,NA,NA,NA,1204616.44,1232088.19,0.977703097697901,-35.4735,149.0124,40.4168,-3.7038,17570.7779584637,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1432,Australia,Spain,2,f,T,n,19,0,1,4,1,3,y,n,Germanic,ItalicRomance,n,n,1,NA,NA,NA,NA,24168303,NA,NA,NA,1204616.44,1232088.19,0.977703097697901,-35.4735,149.0124,40.4168,-3.7038,17570.7779584637,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1433,Azerbaijan,Spain,1,f,J,n,19,1,3,1,1,3,n,n,Turkic,ItalicRomance,n,n,1,NA,NA,NA,NA,9705643,NA,NA,NA,37847.72,1232088.19,0.030718353042569,40.4093,49.8671,40.4168,-3.7038,4462.73252279408,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1434,Bulgaria,Spain,4,f,J,n,19,2.5,1,3,1,3,y,y,Slavic,ItalicRomance,n,n,1,5879,247,7015969,7075726,7153784,0.042658636578021,0.003164313715442,0.045822950293464,52395.16,1232088.19,0.042525494867376,42.6977,23.3219,40.4168,-3.7038,2253.25302581622,Solo,Female,Mixed,English,0,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1435,Denmark,Spain,1,f,J,n,19,3.75,1,4,1,3,y,n,Germanic,ItalicRomance,n,n,1,6657,5984,5069632,5244104,5707251,0.010440404065751,0.012920303920785,0.023360707986536,306142.94,1232088.19,0.248474859579654,55.6761,12.5683,40.4168,-3.7038,2072.6321004521,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1436,France,Spain,3,f,J,n,19,6.09090909090909,11,1,1,3,n,n,ItalicRomance,ItalicRomance,y,y,1,NA,159678,NA,62351387,66759950,NA,0.036219965553402,NA,2465453.98,1232088.19,2.00103693876004,48.8566,2.3522,40.4168,-3.7038,1052.8922471483,Solo,Female,Mixed,English,0,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1437,France,Spain,1,f,T,n,19,6.09090909090909,11,1,1,3,n,n,ItalicRomance,ItalicRomance,y,y,1,NA,156678,NA,62351387,66759950,NA,0.035539471705406,NA,2465453.98,1232088.19,2.00103693876004,48.8566,2.3522,40.4168,-3.7038,1052.8922471483,Solo,Female,Mixed,English,0,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1438,Hungary,Spain,5,f,J,n,19,4.33333333333333,1,5,1,3,y,n,Uralic,ItalicRomance,n,n,1,2214,1597,9326183,9673897,9830485,0.004390226491269,0.010198738089764,0.014588964581033,124342.94,1232088.19,0.10092048686872,47.4979,19.0402,40.4168,-3.7038,1974.13995712761,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1439,Israel,Spain,4,f,J,n,19,5.68421052631579,15,1,1,3,n,n,Semetic,ItalicRomance,n,n,1,NA,NA,NA,NA,NA,NA,NA,NA,318743.69,1232088.19,0.25870200898525,31.7683,35.2137,40.4168,-3.7038,3595.13212090546,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1440,Italy,Spain,12,f,J,n,19,6.38461538461539,1,3,1,3,y,y,ItalicRomance,ItalicRomance,y,n,1,31953,22593,54758099,55639398,60665551,0.005408930957035,0.004495087992745,0.00990401894978,1849970.46,1232088.19,1.50149191836666,41.9028,12.4964,40.4168,-3.7038,1364.17113998267,Solo,Female,Mixed,English,0,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1441,Malta,Spain,2,f,J,n,19,5.75,19,1,1,3,n,n,Semitic,ItalicRomance,n,n,1,NA,NA,NA,NA,434403,NA,NA,NA,10949.09,1232088.19,0.008886612248105,35.8989,14.5146,40.4168,-3.7038,1666.66305025563,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1442,Moldova,Spain,8,f,J,n,19,2.5,20,1,1,3,n,n,ItalicRomance,ItalicRomance,y,n,1,NA,NA,NA,NA,3553056,NA,NA,NA,6749.52,1232088.19,0.005478114354785,47.0105,28.8638,40.4168,-3.7038,2696.58889489094,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1443,Norway,Spain,7,f,J,n,19,4.16666666666667,21,1,1,3,n,n,Germanic,ItalicRomance,n,n,1,6711,7526,4436678,4676268,5213985,0.008633654399098,0.013996209902235,0.022629864301333,370556.67,1232088.19,0.300754988975262,59.9139,10.7522,40.4168,-3.7038,2387.95714465858,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1444,Poland,Spain,5,f,J,n,19,3.2,1,5,1,3,y,n,Slavic,ItalicRomance,n,n,1,NA,922,NA,37811676,37967209,NA,0.005928002417493,NA,469508.68,1232088.19,0.381067429921555,52.2297,21.0122,40.4168,-3.7038,2289.84507315247,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1445,Sweden,Spain,1,f,J,n,19,5.85714285714286,1,4,1,3,y,n,Germanic,ItalicRomance,n,n,1,10199,8826,8174753,9068184,9851017,0.006084363799497,0.011274435288242,0.017358799087739,510999.8,1232088.19,0.414742876481918,59.3293,18.0696,40.4168,-3.7038,2593.07129458511,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1446,Sweden,Spain,1,f,T,n,19,5.85714285714286,1,4,1,3,y,n,Germanic,ItalicRomance,n,n,1,10199,8826,8174753,9068184,9851017,0.006084363799497,0.011274435288242,0.017358799087739,510999.8,1232088.19,0.414742876481918,59.3293,18.0696,40.4168,-3.7038,2593.07129458511,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1447,Switzerland,Spain,2,f,T,n,19,5.76923076923077,1,5,1,3,y,n,Germanic,ItalicRomance,n,n,1,68932,82334,5910732,6278459,8327126,0.028526804817426,0.040189059520166,0.068715864337592,659827.24,1232088.19,0.535535723299158,46.948,7.4474,40.4168,-3.7038,1151.97330701153,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1448,United Kingdom,Spain,4,f,T,n,19,3.41176470588235,3,1,1,3,n,n,Germanic,ItalicRomance,n,n,1,126882,133783,NA,NA,65383556,NA,NA,NA,2618885.69,1232088.19,2.12556675021777,52.5074,-0.1278,40.4168,-3.7038,1371.58687592882,Solo,Female,English,English,1,0.623,0.857,5,-3.091,0,0.037,0.592,0,0.192,0.543,124.947,177260,4
1449,Albania,Sweden,3,f,T,y,9,4.9,1,3,1,4,y,n,Albanian,Germanic,n,n,2,NA,NA,NA,NA,2886026,NA,NA,NA,11926.86,510999.8,0.023340243968784,41.3275,119.8187,59.3293,18.0696,6745.1290853807,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1450,Armenia,Sweden,2,f,T,y,9,5.42857142857143,1,1,1,4,y,n,Armenian,Germanic,n,n,2,NA,NA,NA,NA,2998577,NA,NA,NA,10547.33,510999.8,0.02064057559318,40.1792,44.4991,59.3293,18.0696,2815.52790543233,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1451,Austria,Sweden,8,f,J,y,9,7.42105263157895,2,6,1,4,n,n,Germanic,Germanic,y,n,2,3011,2941,7106289,7433203,8690076,0.001901139484034,0.00233993410631,0.004241073590344,386427.79,510999.8,0.756219063099438,48.2082,16.3738,59.3293,18.0696,1241.51801514906,Solo,Male,French,English,0,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1452,Austria,Sweden,7,f,T,y,9,7.42105263157895,2,6,1,4,n,n,Germanic,Germanic,y,n,2,3011,2941,7106289,7433203,8690076,0.001901139484034,0.00233993410631,0.004241073590344,386427.79,510999.8,0.756219063099438,48.2082,16.3738,59.3293,18.0696,1241.51801514906,Solo,Male,French,English,0,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1453,Belarus,Sweden,8,f,J,y,9,6.22222222222222,4,1,1,4,n,n,Slavic,Germanic,n,n,2,NA,NA,NA,NA,9498364,NA,NA,NA,47433.44,510999.8,0.092824772142768,53.9045,27.5615,59.3293,18.0696,835.821797441474,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1454,Belarus,Sweden,2,f,T,y,9,6.22222222222222,4,1,1,4,n,n,Slavic,Germanic,n,n,2,NA,NA,NA,NA,9498364,NA,NA,NA,47433.44,510999.8,0.092824772142768,53.9045,27.5615,59.3293,18.0696,835.821797441474,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1455,Belgium,Sweden,1,f,T,y,9,6.07692307692308,5,1,1,4,n,n,Germanic,Germanic,y,n,2,3276,3843,9461830,9977874,11311117,0.001771493554002,0.002882445285668,0.00465393883967,466365.73,510999.8,0.912653449179432,50.8503,4.3517,59.3293,18.0696,1280.05973383275,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1456,Bulgaria,Sweden,3,f,T,y,9,6.5,1,3,1,4,y,n,Slavic,Germanic,n,n,2,355,108,7015969,7075726,7153784,0.002575916990168,0.001383586563837,0.003959503554005,52395.16,510999.8,0.102534599817847,42.6977,23.3219,59.3293,18.0696,1884.0712659041,Solo,Male,Mixed,English,0,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1457,Croatia,Sweden,7,f,T,y,9,3.66666666666667,1,2,1,4,y,n,Slavic,Germanic,n,n,2,NA,257,NA,4147382,4190669,NA,0.005937117379352,NA,50425.33,510999.8,0.098679745080135,45.815,15.9819,59.3293,18.0696,1509.1418366053,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1458,Cyprus,Sweden,1,f,T,y,9,5.94444444444444,6,3,1,4,n,n,Hellenic,Germanic,n,n,2,NA,NA,NA,NA,848319,NA,NA,NA,19801.66,510999.8,0.038750817514997,35.1856,33.3823,59.3293,18.0696,2906.60973682674,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1459,Czech Republic,Sweden,12,f,J,y,9,8,7,1,1,4,n,n,Slavic,Germanic,n,n,2,475,826,10120553,10077497,10553843,0.001096263472501,0.001734033664605,0.002830297137106,99300.33,510999.8,0.194325575078503,50.0755,14.4378,59.3293,18.0696,1054.70429641827,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1460,Czech Republic,Sweden,2,f,T,y,9,8,7,1,1,4,n,n,Slavic,Germanic,n,n,2,475,826,10120553,10077497,10553843,0.001096263472501,0.001734033664605,0.002830297137106,99300.33,510999.8,0.194325575078503,50.0755,14.4378,59.3293,18.0696,1054.70429641827,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
1461,Denmark,Sweden,4,f,J,y,9,9.47058823529412,1,4,1,4,y,y,Germanic,Germanic,y,n,2,22443,14852,5069632,5244104,5707251,0.035198135563714,0.03206757249858,0.067265708062295,306142.94,510999.8,0.599105792213617,55.6761,12.5683,59.3293,18.0696,522.166355599185,Solo,Male,English,English,1,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12E-05,0.103,0.398,105.056,184060,4
